poem,Label,Poet
ذَهَبَ الَّذينَ يُعاشُ في أَكنافِهِموَبَقيتُ في خَلفٍ كَجِلدِ الأَجرَبِيَتَأَكَّلونَ مَغالَةً وَخِيانَةًوَيُعابُ قائِلُهُم وَإِن لَم يَشغَبِ,علم,ابو نواس
لَيسَ الغَبِيُّ بِسَيِّدٍ في قَومِهِلَكِنَّ سَيِّدَ قَومِهِ المُتَغابيقَد ذَلَّ شَيطانُ النِفاقِ وَأَخفَتَتبيضُ السُيوفِ زَئيرَ أُسدِ الغابِ,غزل,العباس بن الأحنف
وَرِزقُكَ لَيسَ يُنقِصُهُ التَأَنّيوَلَيسَ يَزيدُ في الرِزقِ العَناءُوَلا حُزنٌ يَدومُ وَلا سُرورٌوَلا بُؤسٌ عَلَيكَ وَلا رَخاءُ,عتاب,المتنبي
بِذا قَضَتِ الأَيّامُ مابَينَ أَهلِهامَصائِبُ قَومٍ عِندَ قَومٍ فَوائِدُوَمِن شَرَفِ الإِقدامِ أَنَّكَ فيهِمِعَلى القَتلِ مَوموقٌ كَأَنَّكَ شاكِدُ,حب,نزار قباني
وَإِذا أَتَتكَ مَذَمَّتي مِن ناقِصٍفَهِيَ الشَهادَةُ لي بِأَنِّيَ كامِلُمَن لي بِفَهمِ أُهَيلِ عَصرٍ يَدَّعيأَن يَحسُبَ الهِندِيَّ فيهِم باقِلُ,غزل,ابن سهل الأندلسي
فَيا لَيتَ الشَبابَ يَعودُ يَوماًفَأُخبِرُهُ بِما صَنَعَ المَشيبُ,حياة,أبو العيناء
وإنما الأمم الأخلاق ما بقيتفإن همو ذهبت أخلاقهم ذهبوا,حب,أبو تمام
إِنَّ العُيونَ الَّتي في طَرفِها حَوَرٌقَتَلنَنا ثُمَّ لَم يُحيِينَ قَتلانايَصرَعنَ ذا اللُبَّ حَتّى لا حِراكَ بِهِوَهُنَّ أَضعَفُ خَلقِ اللَهِ أَركانا,حزن,المتنبي
ضاقَت فَلَمّا اِستَحكَمَت حَلَقاتُهافُرِجَت وَكُنتُ أَظُنُّها لا تُفرَجُ,حياة,أحمد شوقي
لا تَسقِني ماءَ الحَياةِ بِذِلَّةٍبَل فَاِسقِني بِالعِزِّ كَأسَ الحَنظَلِماءُ الحَياةِ بِذِلَّةٍ كَجَهَنَّمٍوَجَهَنَّمٌ بِالعِزِّ أَطيَبُ مَنزِلِ,شوق,قيس بن الملوح
أَنا البَحرُ في أَحشائِهِ الدُرُّ كامِنٌفَهَل سَأَلوا الغَوّاصَ عَن صَدَفاتيفَيا وَيحَكُم أَبلى وَتَبلى مَحاسِنيوَمِنكُم وَإِن عَزَّ الدَواءُ أَساتي,رثاء,لبيد بن ربيعة
متى ستعرف كم أهواك يا رجلأبيع من أجله الدنيـــا وما فيهايا من تحديت في حبي له مدنبحالهــا وسأمضي في تحديهـالو تطلب البحر في عينيك أسكبهأو تطلب الشمس في كفيك أرميها,عدل,أبو تمام
ذو العَقلِ يَشقى في النَعيمِ بِعَقلِهِوَأَخو الجَهالَةِ في الشَقاوَةِ يَنعَمُوَالناسُ قَد نَبَذوا الحِفاظَ فَمُطلَقٌيَنسى الَّذي يولى وَعافٍ يَندَمُ,أمل,الإمام الشافعي
أَبيتُ وَعَيني بِالدُموعِ رَهينَةٌوَأُصبِحُ صَبّاً وَالفُؤادُ كَئيبُإِذا نَطَقَ القَومُ الجُلوسُ فَإِنَّنيأُكِبُّ كَأَنّي مِن هَواكِ غَريبُ,عدل,المتنبي
إِذا كُنتَ في كُلِّ الذُنوبِ مُعاتِباًصَديقَكَ لَم تَلقَ الَّذي لا تُعاتِبُهفَعِش واحِداً أَو صِل أَخاكَ فَإِنَّهُمُفارِقُ ذَنبٍ مَرَّةً وَمُجانِبُه,عدل,المتنبي
وَما كُنتُ إِلّا كَالزَمانِ إِذا صَحاصَحَوتُ وِإِن ماقَ الزّمانُ أََموقُأََأََدماءُ لا أَستطيعُ في قِلَّةِ الثَراخُزوراً وَوَشياً وَالقَليلُ مُحيقُ,حياة,ابو العتاهية
نَزَفَ البُكاءُ دُموعَ عَينِكَ فَاِستَعِرعَيناً لِغَيرِكَ دَمعُها مِدرارُمَن ذا يُعيرُكَ عَينَهُ تَبكي بِهاأَرَأَيتَ عَيناً لِلبُكاءِ تُعارُ,عدل,أحمد شوقي
دَعوني أَمُت غَمّاً وَهَمّاً وَكُربَةًأَيا وَيحَ قَلبي مَن بِهِ مِثلُ ما بِيادَعوني بِغَمّي وَاِنهَدوا في كَلاءَةٍمِنَ اللَهِ قَد أَيقَنتُ أَن لَستُ باقِيا,غزل,جرير
وَجاهِلَةٍ بِالحُبِّ لَم تَدرِ طَعمَهُوَقَد تَرَكَتني أَعلَمَ الناسِ بِالحُبِّأَقامَت عَلى قَلبي رَقيباً وَناظِريفَلَيسَ يُؤَدّي عَن سِواها إِلى قَلبي,حياة,الإمام الشافعي
ما سُمِّيَت قَطُّ إِلاّ هِجتُ أَذكُرُهاكأَنّما أُشعِلَت في قَلبيَ النارُيا مَن يُسائِلُ عَن وَجدي لِأُظهِرَهُإِنَّ المُحِبَّ لتَبدو مِنهُ أَسرارُ,عدل,عنترة بن شداد
لَعَمري لَأَهلُ العِشقِ فيما يُصيبُهُمأَحَقُّ بِأَن يُبكى عَلَيهِم مِنَ المَوتىيُميتُ الهَوى قَوماً فَيَلقَونَ راحَةًمِنَ الضُرِّ وَالجُهدِ المُبَرِّحِ وَالبَلوىوَيحيا بِهِ قَومٌ أَصابوا هَواهُمُوَقَد صِرتُ فيهِم لا أَموتُ وَلا أَحيا,مدح,حافظ ابراهيم
تَعالَوا نُجَدِّد دارِسَ الوَصلِ بَينَناكِلانا عَلى طولِ الجَفاءِ مَلومُوَأَيُّ بَلاءٍ بِالمُقامِ لَدَيكُمُعَلى غَيرِ وَصلٍ إِنَّ ذا لَعَظيمُ,شوق,نزار قباني
هِيَ الشَمسُ مَسكَنُها في السَماءِفَعَزِّ الفُؤادَ عَزاءً جَميلافَلَن تَستَطيعَ إِلَيها الصُعودَوَلَن تَستَطيعَ إِلَيكَ النُزولا,علم,المتنبي
وَإِنَّ العَطفَ بَعدَ العَتبِ يُرجىوَإِنَّ المَلَّةَ الداءُ العَياءُرَأَيتُ اليَأسَ يُلبِسُني خُشوعاًوَأَرجوها فَيُعوِزُني الرَجاءُ,عتاب,بشار بن برد
إِنَّ المُحِبّينَ لا يَشفي سَقامَهُماإِلّا التَلاقي فَداوي القَلبَ وَاِقتَرِبيكَم قُلتِ لي عَجَباً ثُمَّ اِلتَوَيتِ بِهِوَلا لِما قُلتِ مِن راسٍ وَلا ذَنَبِ,حياة,بشار بن برد
تَلَوا باطِلاً وَجَلَوا صارِماًوَقالوا صَدَقنا فَقُلتُم نَعَمأَفيقوا فَإِنَّ أَحاديثَهُمضِعافُ القَواعِدِ وَالمُدَّعَم,أمل,بشار بن برد
لا تُقَيِّد عَلَيَّ لَفظي فَإِنّيمِثلُ غَيري تَكَلُّمي بِالمَجازِتُنسَبُ الشُهُبُ مِن يَمانٍ وَشاميٍّ وَيُلغى اِنتِسابُها في الحِجازِ,حزن,العباس بن الأحنف
فَما لِلفَتى إِلّا اِنفِرادٌ وَوَحدَةٌإِذا هُوَ لَم يُرزَق بُلوغَ المَآرِبِفَحارِب وَسالِم إِن أَرَدتَ فَإِنَّماأَخو السِلمِ في الأَيّامِ مِثلُ مُحارِبِ,حزن,قيس بن الملوح
وَيَنشَأُ ناشِئُ الفِتيانِ مِنّاعَلى ما كانَ عَوَّدَهُ أَبوهُوَما دانَ الفَتى بِحِجىً وَلَكِنيُعَلِّمُهُ التَدَيُّنَ أَقرَبوهُ,شوق,العباس بن الأحنف
قَد يُحسَبُ الصَمتُ الطَويلُ مِنَ الفَتىحِلماً يُوَقَّرُ وَهُوَ فيهِ تَخَلُّفُنَرجو مِنَ اللَهِ الثَوابَ مُجازِياًوَلَهُ عَلَينا في القَديمِ تَسَلُّفُ,شوق,العباس بن الأحنف
وَقَد فَتَّشتُ عَن أَصحابِ دينٍلَهُم نُسكٌ وَلَيسَ لَهُم رِياءُفَأَلفَيتُ البَهائِمَ لاعُقولٌتُقيمُ لَها الدَليلَ وَلا ضِياءُ,عتاب,العباس بن الأحنف
ثلاثةُ أيّامٍ هيَ الدّهرُ كلّهوما هُنّ غيرَ الأمسِ واليومِ والغَدِوما البَدرُ إلاّ واحِدٌ غيرَ أنّهيَغِيبُ ويأتي بالضّياءِ المُجَدِّدِ,شوق,العباس بن الأحنف
وَاِصمُت فَإِنَّ كَلامَ المَرءِ يُهلِكُهُوَإِن نَطَقتَ فَإِفصاحٌ وَإِيجازُوَإِن عَجَزتَ عَنِ الخَيراتِ تَفعَلُهافَلا يَكُن دونَ تَركِ الشَرِّ إِعجازُ,مدح,العباس بن الأحنف
يَبكي بُكاءَ الطِفلِ فارَقَ أُمِّهِما حيلَةُ المَحزونِ غَيرُ بُكاءِفَأَقامَ حِلسَ الدارِ وَهوَ كَأَنَّهُلِخُلُوِّ تِلكَ الدارِ في بَيداءِ,عتاب,العباس بن الأحنف
كَعُصفُورةٍ في كفِّ طفلٍ يُهِينُهاتُعَانِي عَذابَ المَوتِ والطِفلُ يلعبُفلا الطفل ذو عقلٍ يرِقُّ لِحالِهاولا الطّيرُ مَطلُوقُ الجنَاحَينِ فيذهبُ,شوق,بشار بن برد
كُلٌّ لَهُ سَعيُهُ وَالسَعيُ مُختَلِفٌوَكُلُّ نَفسٍ لَها في سَعيِها شاءُلِكُلِّ داءٍ دَواءٌ عِندَ عالِمِهِمَن لَم يَكُن عالِماً لَم يَدرِ ما الداءُ,علم,أبو العلاء المعري
لا تُلهِيَنَّكَ عَن مَعادِكَ لَذَّةٌتَفنى وَتورِثُ دائِمَ الحَسَراتِإِنَّ السَعيدَ غَداً زَهيدٌ قانِعٌعَبدَ الإِلَهِ بِأَحسَنِ الإِخباتِ,حياة,أبو العلاء المعري
وَكُلُّ أَخٍ يَقولُ أَنا وَفِيٌّوَلَكِن لَيسَ يَفعَلُ ما يَقولُسِوى خِلٍّ لَهُ حَسَبٌ وَدينٌفَذاكَ لِما يَقولُ هُوَ الفَعولُ,حياة,أبو العلاء المعري
وَالمَوتُ يَرتَصِدُ النُفوسَ وَكُلُّنالِلمَوتِ فيهِ وَلِلتُرابِ نَصيبُإِن كُنتَ لَستَ تُنيبُ إِن وَثَبَ البِلىبَل يا أَخي فَمَتى أَراكَ تُنيبُ,حياة,أبو العلاء المعري
عَريتُ مِنَ الشَبابِ وَكانَ غَضّاًكَما يَعرى مِنَ الوَرَقِ القَضيبُفَيا لَيتَ الشَبابَ يَعودُ يَوماًفَأُخبِرُهُ بِما صَنَعَ المَشيبُ,أمل,أبو العلاء المعري
فَلا تَرضى بِمَنقَصَةٍ وَذُلٍّوَتَقنَع بِالقَليلِ مِنَ الحُطامِفَعَيشُكَ تَحتَ ظِلِّ العِزِّ يَوموَلا تَحتَ المَذَلَّةِ أَلفَ عامِ,حياة,أبو العلاء المعري
وَإِن نامَ جَفني كانَ نَومي عُلالَةًأَقولُ لَعَلَّ الطَيفَ يَأتي يُسَلِّمُأَحِنُّ إِلى تِلكَ المَنازِلِ كُلَّمغَدا طائِرٌ في أَيكَةٍ يَتَرَنَّمُ,حياة,أبو العلاء المعري
فَاِدرَأِ الهَمَّ ما اِستَطَعتَ عَن النَفــسِ فَحِملانُكَ الهُمومَ جُنونُإِنَّ رَبّاً كَفاكَ بِالأَمسِ ماكانَ سَيَكفيكَ في غَدٍ ما يَكونُ,عدل,أبو العلاء المعري
وَما يَكُ مِن رِزقي فَلَيسَ يَفوتَنيوَلَو كانَ في قاعِ البِحارِ العَوامِقِسَيَأتي بِهِ اللَهُ العَظيمُ بِفَضلِهِوَلَو لَم يَكُن مِنّي اللِسانُ بِناطِقِ,حزن,إيليا ابو ماضي
وَمَن لَم يَذُق مُرَّ التَعَلُّمِ ساعَةًتَذَرَّعَ ذُلَّ الجَهلِ طولَ حَياتِهِوَمَن فاتَهُ التَعليمُ وَقتَ شَبابِهِفَكَبِّر عَلَيهِ أَربَعاً لِوَفاتِهِ,عتاب,قيس بن الملوح
وَأَحَقُّ خَلقِ اللَهِ بِالهَمِّ اِمرُؤٌذو هِمَّةٍ يُبلى بِرِزقٍ ضَيِّقِوَمِنَ الدَليلِ عَلى القَضاءِ وَحُكمِهِبُؤسُ اللَبيبِ وَطيبُ عَيشِ الأَحمَقِ,أمل,ابو العتاهية
فاِترُك مُحاوَرةَ السَفيهِ فَإِنَّهانَدمٌ وَغِبٌّ بَعدَ ذاكَ وَخيمُوَإِذا جَريتَ مَع السَفيهِ كَما جَرىفَكِلاكُما في جَريهِ مَذمومُوَإِذا عتِبتَ عَلى السَفيه وَلُمتَهُفي مِثلِ ما تأَتي فَأَنتَ ظَلومُ,حياة,ابو العتاهية
وَأَرضُ اللَهِ واسِعَةٌ وَلَكِنإِذا نَزَلَ القَضا ضاقَ الفَضاءُدَعِ الأَيّامَ تَغدِرُ كُلَّ حِينٍفَما يُغني عَنِ المَوتِ الدَواءُ,عدل,حسان بن ثابت
وَإِن كَثُرَت عُيوبُكَ في البَراياوَسَرَّكَ أَن يَكونَ لَها غِطاءُتَسَتَّر بِالسَخاءِ فَكُلُّ عَيبٍيُغَطّيهِ كَما قيلَ السَخاءُ,رثاء,ابو العتاهية
فَما كُلُّ مَن تَهواهُ يَهواكَ قَلبُهُوَلا كُلُّ مَن صافَيتَهُ لَكَ قَد صَفاإِذا لَم يَكُن صَفوُ الوِدادِ طَبيعَةًفَلا خَيرَ في وِدٍّ يَجيءُ تَكَلُّفا,أمل,ابو العتاهية
فَإِن تَدنُ مِنّي تَدنُ مِنكَ مَوَدَّتيوَإِن تَنأَ عَنّي تَلقَني عَنكَ نائِياكِلانا غَنيٌّ عَن أَخيهِ حَياتَهُوَنَحنُ إِذا مِتنا أَشَدُّ تَغانِيا,حياة,عنترة بن شداد
